wf_id,poly_Acres_AutoCalc,irwin_InitialLatitude,irwin_InitialLongitude,rain_acumm,mean,count
13212,3.35488646678452,41.00778,-122.8944,183.0,67.28857142857143,1.0
13215,130.83109641208,45.40093,-118.3349,253.0,58.621428571428574,4.0
13222,146.878313003064,44.61796,-121.5015,265.0,80.03142857142858,7.0
13223,22.7753007063767,44.63219,-121.5218,265.0,80.03142857142858,7.0
13226,28.5996920987792,44.33158,-121.8592,380.0,75.55,6.0
13233,8216.54567725782,45.50793,-109.6428,133.0,62.23571428571428,1.0
13234,133.750495454207,45.6605,-106.4347,0.0,82.22,3.0
13235,11.2086388278635,43.84963,-116.4364,0.0,88.14714285714285,7.0
13236,105.374316796093,47.817,-109.202,203.0,80.65285714285714,4.0
13239,49.2462147974637,40.818333,-112.908,102.0,69.21428571428571,5.0
13241,17.0247423061686,40.82658,-112.9413,102.0,69.21428571428571,5.0
13242,132.988337783682,47.71127,-106.1014,0.0,68.70857142857143,3.0
13245,2197.88985215363,42.86184,-115.7369,0.0,84.30285714285715,2.0
13253,3.84548227255553,42.96449,-115.2127,3.0,87.92857142857143,3.0
13255,117.128930077027,42.5852,-112.1268,315.0,80.63857142857144,4.0
13256,1922.49252985647,47.84,-109.9949,0.0,93.35428571428572,10.0
13258,2.27691166786299,43.6406,-116.0421,224.0,91.87571428571428,10.0
13259,75.7725599595633,42.76427,-122.985,383.0,55.83428571428572,2.0
13260,171129.411204862,45.79605,-106.7833,33.0,64.37571428571428,1.0
13268,232.365665990412,44.70359,-105.1471,59.0,53.40428571428571,2.0
13279,97.6921160411414,44.50461,-100.3505,0.0,57.51,1.0
13282,311.392127112942,43.42522,-121.1646,371.0,65.64428571428572,1.0
13283,2565.4115253177,43.78168,-101.0905,0.0,40.13428571428572,2.0
13284,30.9092759223119,43.29852,-103.8666,89.0,81.7957142857143,4.0
13286,2.69772756251409,42.91339,-115.0686,3.0,87.92857142857143,3.0
13297,1.28304246048274,34.26781,-118.6355,0.0,98.51,14.0
13298,602.904563818795,44.39634,-100.5006,0.0,60.71571428571429,1.0
13302,46.2132899028848,43.98822,-100.0753,0.0,65.08571428571429,2.0
13310,12.5435500674255,44.52274,-116.4466,153.0,69.51428571428572,1.0
13317,47.9225202390376,44.21486,-115.7281,507.0,75.25428571428571,4.0
13323,1.02181452712784,46.53194,-104.23,80.0,89.43285714285715,8.0
13324,8.89729308483268,46.54094,-104.07,80.0,89.43285714285715,8.0
13326,1318.11954608245,47.81505,-120.9611,3479.0,54.035714285714285,1.0
13328,399.785770634325,44.67319,-105.2979,101.0,79.73857142857143,1.0
13329,95.7917393411696,63.94714,-146.4486,175.0,54.41142857142857,1.0
13330,2.24366792630174,63.94817,-146.4394,450.0,66.64,1.0
13332,18.5919660910614,63.95375,-146.2858,334.0,64.85285714285715,1.0
13333,7.52182951496159,32.60643,-116.6119,41.0,95.12857142857142,14.0
13336,11175.7447346233,46.51635,-116.5905,171.0,62.833333333333336,2.0
13339,4.7299824866678,46.58394,-104.1089,10.0,87.56857142857143,3.0
13340,2.14127731274264,46.41694,-104.27,94.0,89.65142857142857,8.0
13342,69.461661986811,64.95992,-141.4489,407.0,68.09285714285714,2.0
13346,20.280933571853,45.45166,-115.8898,204.0,65.19000000000001,1.0
13347,51.8913945736127,46.63789,-104.3629,10.0,87.56857142857143,3.0
13349,5.44411337103851,43.30411,-104.0212,43.0,95.59142857142857,10.0
13353,20.8004743501946,41.35511,-121.6074,0.0,53.720000000000006,2.0
13358,78.833928111924,45.06501,-105.9251,13.0,69.58285714285715,3.0
13360,124.156770909052,36.09662,-118.7427,0.0,96.17,13.0
13362,1.0210028614678,47.57794,-104.255,43.0,91.49,7.0
13366,229.772288931568,47.19911,-115.3252,255.0,90.4357142857143,7.0
13373,1991.94922768825,47.28147,-104.6115,321.0,82.51571428571428,5.0
13375,1383.92943598457,45.25966,-106.1859,26.0,69.35000000000001,3.0
13376,3.22492660485968,45.37642,-106.1867,26.0,69.35000000000001,3.0
13377,58.1662637656291,47.34094,-107.722,3.0,57.06714285714286,1.0
13378,823.847078019405,42.00934,-121.1107,25.0,68.05857142857143,2.0
13382,1.46868248585742,41.39864,-121.5607,0.0,69.63571428571429,4.0
13383,242.907441391137,46.40159,-106.0606,41.0,90.92428571428572,8.0
13387,161.217164145343,46.138433,-105.142633,185.0,89.12428571428572,9.0
13390,50.7000260174193,41.34744,-121.6401,0.0,69.63571428571429,4.0
13394,3.79603042164591,41.47977,-121.7258,0.0,77.77428571428571,4.0
13399,7.4625804475315,47.51648,-106.5026,3.0,65.01857142857143,1.0
13401,1458.31970302949,45.42244,-116.0457,448.0,65.72,3.0
13403,23.0020680984116,43.24194,-112.6719,59.0,80.39230769230768,2.0
13404,160.856560206574,43.88527,-99.75882,0.0,65.08571428571429,2.0
13406,38688.4756409136,47.65691,-115.4069,290.0,87.14428571428572,8.0
13414,18.8322700208581,45.42082,-106.4572,275.0,71.49,1.0
13415,1.49639790100601,45.64592,-106.9721,6.0,92.27428571428572,11.0
13417,11.5537994927408,46.97741,-119.2481,0.0,95.12857142857142,11.0
13419,221785.545838684,38.627166,-120.489286,0.0,88.5457142857143,2.0
13420,1.2637655429251,33.792868,-117.397831,0.0,96.78714285714284,14.0
13423,3.35158674669423,44.24572,-105.549,20.0,89.11142857142856,6.0
13424,9.10642403624764,44.24661,-105.5513,20.0,89.11142857142856,6.0
13425,7.25941902293119,44.24572,-105.549,20.0,89.11142857142856,6.0
13426,2.48431243470045,44.4402,-105.8631,11.0,36.61384615384616,1.0
13427,3.35158734281986,44.24572,-105.549,20.0,89.11142857142856,6.0
13433,78.220142836275,33.2728,-111.2256,602.0,100.79857142857144,14.0
13434,5.77229914975369,44.47036,-103.5685,25.0,85.01,3.0
13435,11.6712523112237,44.43185,-103.5224,64.0,85.01,3.0
13437,483.851558606505,48.27961,-106.0144,97.0,92.27428571428572,8.0
13438,1099.56622209512,47.65694,-105.5189,5.0,88.36571428571429,6.0
13441,386.389527848508,45.26244,-106.485,8.0,69.35000000000001,3.0
13444,189.812888900574,45.07656,-105.5535,5.0,64.35857142857142,3.0
13445,1.37110682372024,45.63767,-104.0993,0.0,63.71714285714286,1.0
13449,1.75021474535031,40.80323,-123.4829,203.0,68.71285714285715,4.0
13455,2.02519760089945,44.50782,-116.269,153.0,69.51428571428572,1.0
13463,9.74945287129796,43.98242,-119.2458,101.0,65.18714285714286,3.0
13469,14.5952443961017,46.40026,-116.9328,5.0,94.56285714285715,10.0
13475,3.75659318247849,44.282,-105.2395,23.0,89.54857142857144,7.0
13476,2462.28511293571,46.73102,-104.5577,3.0,61.08,1.0
13477,19.9745816001597,47.01339,-104.7395,203.0,87.8,9.0
13487,311.345525052959,44.09077,-102.4771,376.0,91.085,5.0
13488,7.76311905559031,45.57046,-105.9331,186.0,82.42571428571429,5.0
13492,3.49567681825641,45.37738,-118.3079,456.0,65.62285714285714,2.0
13494,3872.50622787429,45.5396,-108.3844,76.0,69.56714285714285,4.0
13496,2.395973736836,44.43505,-103.6684,107.0,80.71571428571428,2.0
13506,17.690080348076,47.40615,-104.2577,200.0,83.63428571428572,5.0
13511,8778.75135870884,36.28429,-118.5539,318.0,71.00285714285714,2.0
13516,11.840310313527,46.77594,-104.24,10.0,89.02142857142857,6.0
13518,17.3038349473543,39.65631,-110.3331,0.0,60.85428571428572,2.0
13522,88.3296277581648,34.75284,-93.42033,92.0,93.09714285714288,10.0
13525,278.424578518923,45.35644,-105.7415,0.0,61.72428571428571,1.0
13534,22.8084387590109,48.18615,-118.981,25.0,41.46857142857142,1.0
13535,26534.9506398744,35.66565,-118.5248,0.0,89.01846153846154,5.0
13536,18.1752625932315,48.16483,-114.7434,63.0,51.57285714285714,1.0
13537,3.35990399818538,44.07696,-118.177,50.0,61.77,1.0
13538,6.57653185218753,37.95049,-119.4093,203.0,65.33428571428571,2.0
13544,161.10536059871,38.76996,-112.3922,381.0,75.81714285714285,1.0
13546,204.829895735497,40.12946,-122.8276,52.0,64.36428571428571,2.0
13549,1.55050825492096,43.04187,-120.7906,13.0,68.2957142857143,2.0
13558,212.971463915095,40.676389,-116.858611,449.0,69.77571428571429,1.0
13561,118.141503294936,37.11282,-113.6587,152.0,101.22285714285717,13.0
13569,23.7787405045486,47.04861,-105.5953,282.0,74.08142857142857,1.0
13571,20.1649810189333,46.85436,-104.6909,111.0,85.35714285714286,6.0
13574,411.268967556071,47.55394,-105.9979,282.0,83.78857142857143,5.0
13578,652.936165232303,47.35547,-116.8749,0.0,87.83857142857143,7.0
13586,10.0761339482735,31.329444,-89.668889,1076.0,93.27714285714286,11.0
13588,2.25409678271794,45.67178,-117.225,0.0,80.29142857142857,6.0
13589,35.3064920336738,45.81261,-106.8996,301.0,82.34857142857143,5.0
13592,3.26654636900287,35.00573,-114.6323,0.0,105.14923076923075,13.0
13598,8.5875753113552,47.02594,-105.0049,224.0,81.66714285714285,5.0
13599,52.1903604885334,44.9338,-112.8502,13.0,87.63285714285715,3.0
13605,318.83536013981,33.474823,-116.659688,0.0,87.14428571428572,4.0
13612,67.2097846320565,45.45529,-105.7652,0.0,61.72428571428571,1.0
13613,1.17561134908571,45.11314,-104.9766,23.0,64.35857142857142,3.0
13621,12.2328023725666,43.29631,-103.6958,282.0,90.65428571428572,8.0
13624,624.018658124264,38.038795,-120.454797,0.0,92.14571428571428,7.0
13631,1357.64163222096,47.97788,-91.01903,62.0,70.93142857142857,1.0
13632,5.99130830635591,37.14372,-118.4706,0.0,97.64857142857144,13.0
13635,131.57082670095,37.962933,-120.402221,0.0,89.08571428571429,6.0
13638,8.41087460860791,35.310667,-119.859,0.0,63.35142857142857,1.0
13639,49.1656549863916,47.90438,-90.98902,62.0,70.93142857142857,1.0
13646,24.4761462718156,44.61513,-104.6198,419.0,81.06285714285714,4.0
13655,3.82716519134743,44.67327,-104.243,140.0,78.44000000000001,3.0
13666,5.38443038182432,43.91797,-111.5239,121.0,77.88857142857144,1.0
13676,1.75092290367313,45.57,-106.5786,448.0,67.10222222222222,1.0
13677,695.283054473516,37.30008,-113.4347,812.0,48.32,1.0
13681,5.60472286544498,44.62736,-103.8482,38.0,81.93714285714285,2.0
13682,7.47382825812351,31.58268,-92.45351,209.0,71.50857142857143,2.0
13691,3.27514646174932,38.98214,-117.7726,0.0,86.91285714285713,3.0
13696,69.3098557101662,42.30503,-114.3507,25.0,72.92142857142856,1.0
13697,8.87772215032087,43.59354,-116.7073,87.0,64.48714285714286,1.0
13699,27.5021850838335,47.44853,-109.05315,0.0,66.9,1.0
13700,45.48780082115,34.54575,-114.1935,0.0,107.48428571428572,14.0
13711,6.92409131509258,45.68264,-103.9051,33.0,77.14142857142858,1.0
13712,165.145272660428,45.90799,-106.2574,310.0,81.91142857142857,3.0
13714,88.0289587854064,47.38701,-120.3104,76.0,82.59285714285714,1.0
13717,5.95032825492803,45.74293,-103.5482,56.0,51.14142857142857,1.0
13718,293.985662382471,45.57724,-105.8907,13.0,61.72428571428571,1.0
13720,141.829993497075,47.29541,-104.5346,131.0,80.36857142857143,1.0
13738,3.91926831554643,34.90495,-98.48103,312.0,93.27714285714283,14.0
13745,54.2256135681894,33.386872,-117.101975,16.0,90.01142857142858,7.0
13746,317.731175094665,38.921839,-121.038575,0.0,93.05857142857144,9.0
13748,510.82173973389,47.43193,-104.8389,94.0,82.97857142857143,3.0
13750,509.857758164789,43.84143,-114.8733,991.0,61.18571428571429,3.0
13755,4.23267833293583,45.79605,-106.7833,354.0,80.56142857142856,4.0
13756,2.51530196334871,44.17904,-117.1341,0.0,75.15857142857143,3.0
13763,6.5396858668679,35.25721,-115.1506,0.0,64.92,1.0
13764,18.7126529371084,41.761,-105.8449,76.0,60.44285714285714,2.0
13766,67.2633119561386,43.88121,-119.086,0.0,67.86285714285715,3.0
13767,490.733352754023,35.28895,-115.1825,0.0,64.92,1.0
13768,59.0943288138086,44.89834,-118.3586,254.0,66.98285714285714,3.0
13770,8.42650490067709,43.37064,-103.3914,28.0,87.22142857142858,3.0
13773,1.70331426967886,36.51214,-114.3749,0.0,104.55285714285716,14.0
13775,29.438736596312,32.81526,-110.9575,242.0,88.63571428571429,5.0
13776,6.90195352179243,47.95693,-116.6585,216.0,80.99600000000001,3.0
13777,7.21150277749884,40.93142,-122.465,1054.0,69.71142857142857,2.0
13784,89.1082658555907,42.9515,-118.8667,0.0,58.85285714285715,1.0
13786,6074.67390580213,41.50929,-103.3946,10.0,89.91846153846154,6.0
13787,3242.73308096763,40.56821,-103.8773,110.0,92.09,8.0
13788,25.4184833116501,43.59391,-111.6269,94.0,77.85142857142857,2.0
13790,4.83319385311656,45.61211,-122.0848,3200.0,52.11000000000001,1.0
13794,1.66514175759848,31.039,-89.292889,960.0,88.41714285714286,4.0
13798,6.97865843497106,34.77364,-93.9329,81.0,73.38769230769232,2.0
13800,11.1795005736531,40.87826,-122.3019,196.0,62.35285714285715,1.0
13804,24.7534659643392,44.51523,-105.4424,11.0,33.065714285714286,2.0
13806,2446.39021624145,39.094296,-120.972529,0.0,95.5657142857143,13.0
13822,1.35568290784684,48.10518,-114.2564,137.0,51.06285714285714,2.0
13827,928.914714320188,42.83553,-109.0511,355.0,61.60857142857143,1.0
13832,3162.56566125088,36.56688,-118.8115,25.0,96.98,3.0
13833,8204.49181141802,36.50725,-118.7675,0.0,88.42999999999999,5.0
13840,584.708849144489,44.98965,-106.1257,46.0,31.99571428571429,1.0
13842,5.84584144811082,43.50074,-112.6694,30.0,78.49142857142859,3.0
13843,1.62353065900586,43.502,-116.2339,28.0,86.01285714285714,5.0
13850,1.40082395117455,30.71234,-94.68631,0.0,86.42428571428572,2.0
13851,1.22478712266036,30.71817,-94.71313,0.0,86.42428571428572,2.0
13852,3.91000731520489,30.71888,-94.68651,0.0,86.42428571428572,2.0
13865,934.735289440246,33.54242,-111.3369,320.0,101.5025,7.0
13881,3.64497416053918,41.00673,-106.1746,228.0,66.50428571428571,2.0
13882,87.5473097598833,43.39264,-116.8939,101.0,65.60714285714286,3.0
13888,23.2336040477454,39.09211,-109.6093,0.0,63.99857142857143,1.0
13892,3.44484810024855,45.7298,-102.162,122.0,83.58285714285715,2.0
13894,5.2437633884666,43.5308,-116.0569,74.0,63.77142857142858,1.0
13897,11.7900105779236,43.1105,-103.9256,276.0,86.93857142857142,5.0
13903,21.0337142030109,42.95375,-110.4423,505.0,51.98857142857143,1.0
13904,5446.59621360615,42.6854,-103.2114,71.0,88.35285714285715,4.0
13908,8.1634256487379,45.91085,-114.0498,183.0,75.50142857142858,2.0
13910,78.6272590743762,38.208333,-114.25,13.0,87.08000000000001,5.0
13914,329.80480492691,43.4447,-115.2864,203.0,62.81,2.0
13918,104.98009317534,43.77336,-116.2651,99.0,67.89142857142858,4.0
13919,3314.38179830264,30.37695,-82.3954,1270.0,89.36857142857143,8.0
13920,24167.000165206,43.32844,-122.189,509.0,64.49,3.0
13921,7235.50172118846,43.20154,-122.6127,127.0,63.70428571428572,2.0
13922,4868.12411442463,43.14027,-122.6073,127.0,68.42714285714285,3.0
13923,30.2893720408772,31.8295,-110.7068,49.0,70.42857142857143,2.0
13925,8.73031380951695,45.39044,-107.0044,3.0,77.04857142857144,1.0
13929,221.031450091022,34.66457,-118.7609,0.0,86.27,5.0
13932,1.21027467572306,44.9922,-117.49,202.0,68.35571428571428,3.0
13940,25.8243980643804,38.39875,-119.9688,2896.0,61.097142857142856,1.0
13946,3.77091171209175,36.418917,-118.7851,0.0,82.94000000000001,1.0
13949,82.4293397078974,35.30206,-118.0013,0.0,86.16714285714286,1.0
13950,38.5799673627797,34.60083,-117.1712,0.0,91.65714285714286,10.0
13951,223170.853094011,40.75228,-123.3367,262.0,85.49857142857142,7.0
13952,91701.1162636792,42.27449,-120.7721,0.0,79.97857142857143,5.0
13953,94970.1041582975,41.56351,-123.4043,1252.0,68.36857142857143,2.0
13954,72.8075059908024,29.91966,-84.977,1479.0,88.41714285714285,5.0
13955,44.2611735360616,30.52042,-95.12469,0.0,96.20857142857145,14.0
13962,2.23769840378611,34.2698,-118.6335,3.0,96.92857142857144,13.0
13963,8577.49694278169,40.735333,-122.291817,724.0,71.29142857142857,3.0
13965,100.966479248074,34.01698,-118.07878,0.0,86.36,4.0
13968,97.1097580295623,45.03977,-105.7245,13.0,70.28571428571429,2.0
13969,4.78694309014139,45.11153,-105.6839,13.0,67.85571428571428,2.0
13970,74.8072363481142,45.00192,-105.7341,13.0,67.07571428571428,3.0
13971,169.131275229839,42.16684,-118.0029,1370.0,64.09714285714286,1.0
13973,836.20479945667,47.53011,-113.2983,271.0,61.99230769230769,3.0
13974,174.796267792934,44.05927,-103.0399,10.0,80.22714285714287,3.0
13975,9.8168467358634,36.55182,-96.69671,0.0,72.51142857142857,1.0
13977,1.50038512612895,45.30201,-118.251,227.0,72.65142857142857,2.0
13985,26.3517444729622,42.71077,-105.6128,155.0,79.28857142857143,1.0
13989,2722.55028868696,47.23241,-103.6662,21.0,78.30153846153847,2.0
13992,106.667064062451,37.055167,-114.477167,15.0,88.91857142857143,7.0
14001,35.945309340516,43.28382,-105.6868,10.0,60.72571428571428,1.0
14003,1468.17955175621,40.97781,-111.9414,405.0,59.271428571428565,3.0
14011,9.07182816426696,44.69291,-115.8873,75.0,72.70857142857143,2.0
14013,5.80695951484886,44.70477,-115.8237,75.0,72.13000000000001,2.0
14014,8.169322548724,47.21144,-104.9185,0.0,81.71857142857142,2.0
14015,4.94599811312025,47.06556,-104.4564,61.0,82.85000000000001,4.0
14016,3.39676449081237,47.00828,-104.7383,0.0,81.71857142857142,2.0
14018,23.430414037591,47.3816,-104.985,0.0,81.71857142857142,2.0
14019,8.27763012705099,47.52861,-105.1479,0.0,81.88571428571429,1.0
14020,2.79658478192578,45.34606,-105.8896,30.0,80.43285714285715,2.0
14024,1907.683792809,48.206873,-104.485725,125.0,66.58285714285715,1.0
14030,3.31872996750666,42.84662,-113.8151,360.0,72.14,3.0
14033,15.0012273081594,44.76353,-103.8716,59.0,65.51538461538462,3.0
14038,1.4396159669685,45.54094,-106.417,31.0,80.00857142857144,2.0
14044,1.00997081306564,33.615906,-116.914321,43.0,87.71000000000001,7.0
14046,2.32026748028692,33.55852,-116.7137,97.0,80.29142857142857,1.0
14048,1.96857293514453,33.569769,-116.750296,97.0,80.29142857142857,1.0
14052,2.32755159740747,33.569732,-116.68686,97.0,80.29142857142857,1.0
14074,10.4081308569691,43.92092,-106.4555,86.0,81.29142857142857,1.0
14076,440.711115917312,43.72228,-116.3094,99.0,67.89142857142858,4.0
14106,16953.173595937,34.55326,-120.1357,15.0,78.00285714285714,1.0
14107,721.588839112736,26.24893,-80.96732,972.0,90.01142857142858,7.0
14122,1.4121985560407,44.50833,-104.4207,163.0,73.2942857142857,1.0
14126,1.11135258656607,39.81002,-121.0168,71.0,82.27142857142857,1.0
14128,8.55742745354113,37.69668,-119.5489,272.0,66.25666666666666,1.0
14137,139.219763709598,31.39725,-111.1385,8.0,83.22285714285715,2.0
14139,53.2074032223971,42.151,-119.9269,50.0,61.371428571428574,1.0
14140,291.219481326993,40.34605,-109.363367,15.0,48.62571428571429,2.0
14141,1.01751757606175,45.34388,-105.9306,96.0,80.21428571428571,3.0
14142,90.8389970402727,33.15923,-114.6818,0.0,100.92714285714284,14.0
14145,1.72293775912596,44.005041,-103.372599,107.0,80.65142857142857,3.0
14146,2.36856053672825,31.54703,-110.7431,51.0,90.86,8.0
14148,2.22097216473652,43.88717,-103.7642,142.0,80.9342857142857,1.0
14154,21.6155549691843,43.71666,-103.8492,15.0,62.42714285714286,1.0
14156,12785.4477415777,33.44043,-108.0467,25.0,64.46714285714286,1.0
14158,408.548361866917,34.06168,-108.618,0.0,72.2425,2.0
14165,2708.47518402048,33.00994,-108.0391,38.0,64.33,1.0
14172,683.729433676336,42.41721,-103.7524,12.0,64.01428571428572,1.0
14179,2.25183466044641,46.21561,-106.7918,0.0,65.60857142857142,3.0
14182,31.035809122579,47.47248,-104.7125,623.0,70.42857142857143,3.0
14183,1.2464725540275,47.10313,-104.8248,749.0,68.00857142857143,1.0
14185,53.8999621527201,45.868333,-106.886667,33.0,64.37571428571428,1.0
14189,37.628575370105,48.7431,-118.6354,216.0,51.86571428571428,1.0
14191,31.5718748312446,48.89014,-119.1846,43.0,52.42428571428572,1.0
14194,13.16123076246,39.5985,-110.9338,303.0,67.15,2.0
14196,56.4393429257537,45.53478,-104.2482,33.0,66.85285714285715,3.0
14198,12.3920933748706,48.91421,-119.1975,43.0,52.42428571428572,1.0
14201,2.80336676065723,45.90481,-116.0379,176.0,68.78999999999999,1.0
14202,205.76061419541,46.41014,-112.7474,36.0,71.43428571428572,3.0
14203,5734.52977812314,45.36548,-106.5472,8.0,69.35000000000001,3.0
14204,68.0931761454075,44.06813,-119.951,287.0,78.54461538461538,5.0
14216,100.074730513954,42.06125,-122.1009,64.0,65.78857142857143,1.0
14221,1.11728542579871,46.446051,-116.054598,478.0,76.78571428571429,4.0
14223,210.282316112926,45.84849,-90.18224,142.0,70.56428571428572,2.0
14224,1.31880677011812,45.77357,-90.30569,117.0,70.56428571428572,2.0
14232,2032.28892920518,47.426194,-110.274806,0.0,70.31538461538462,2.0
14240,207.358839515696,26.725786,-98.514,152.0,89.69692307692307,7.0
14244,18656.781758745,32.97183,-99.36771,109.0,82.00142857142858,2.0
14250,50.1864067056977,48.75603,-118.6022,216.0,51.86571428571428,1.0
14253,45.5104957462404,32.064,-113.0126,0.0,86.78923076923077,1.0
14254,11.7725988870361,45.45943,-115.0634,584.0,69.85571428571428,2.0
14255,90.6327143812097,34.27687,-88.74361,290.0,73.00714285714285,1.0
14256,39.107517615332,34.430278,-88.549722,277.0,71.36142857142856,1.0
14264,3.93034911490102,47.34774,-103.8261,30.0,70.51,2.0
14266,122.052337757289,30.66977,-89.18009,992.0,76.23555555555555,1.0
14268,19.2324238206714,45.99723,-113.8028,252.0,48.65428571428571,2.0
14277,19.0673470180922,43.64244,-108.1766,36.0,65.22142857142858,2.0
14278,23.812666573324,43.89579,-108.6988,66.0,55.50142857142857,1.0
14294,10.3049737343208,45.2084,-88.65982,168.0,74.43714285714286,4.0
14295,2.48469653562036,45.2093,-88.66202,168.0,74.43714285714286,4.0
14296,1.43933447608226,39.53726,-82.010128,369.0,76.5657142857143,5.0
14298,14.9761743753549,44.03834,-123.1692,641.0,62.28000000000001,1.0
14299,18.1843369886661,48.35854,-117.2746,0.0,70.14,1.0
14305,1.00103821726325,33.77592,-116.5449,0.0,89.21428571428571,7.0
14309,3.71376412041906,44.03236,-102.3166,3.0,59.63142857142857,1.0
14311,1.19288592346735,44.06742,-102.3918,3.0,70.13428571428571,2.0
14312,1.46954391332387,30.63667,-89.14097,992.0,76.69428571428571,2.0
14314,4.96506823822438,37.65734,-92.02264,193.0,67.51,2.0
14317,342.520721152188,44.96374,-109.2161,39.0,48.28428571428572,2.0
14320,3.79010624813259,45.00882,-108.8897,0.0,59.49571428571429,2.0
14321,75.3873665302436,36.7498,-96.32433,13.0,73.91857142857144,1.0
14323,1292.84512449212,45.36577,-109.6567,145.0,58.151428571428575,1.0
14328,3.78547401335374,40.27794,-108.5924,13.0,61.06714285714286,1.0
14331,45.0077585441492,41.720743,-123.29565,186.0,54.77571428571429,1.0
14335,3.20057873409595,45.66471,-114.2743,456.0,60.43571428571429,1.0
14338,22.7785986050121,45.93154,-112.4306,18.0,68.71428571428571,5.0
14341,386.833440109062,33.48939,-85.82526,110.0,70.77714285714286,1.0
14342,67.9007339676094,37.9116,-91.87673,155.0,68.00714285714285,2.0
14343,752.826028689817,33.45204,-85.77725,110.0,71.35571428571428,1.0
14353,6.38036539580147,36.65056,-91.02474,1044.0,66.13285714285715,1.0
14356,13.238092837646,44.70609,-121.936,1771.0,59.98,1.0
14365,3.01906332235398,46.5758,-111.9849,8.0,83.49285714285715,1.0
14366,55.9177561695117,33.50727,-85.89874,110.0,70.77714285714286,1.0
14371,127.936405628052,32.95895,-108.0449,0.0,64.58,1.0
14389,15.433451249812,46.1092,-113.4449,101.0,47.46428571428572,1.0
14390,187.253580663743,46.13732,-113.4148,64.0,47.46428571428572,1.0
14391,239.049751456068,46.56453,-109.7912,13.0,63.28714285714285,1.0
14402,3.2332630623949,33.49744,-109.3447,76.0,66.63857142857144,1.0
14404,4.84249304592788,34.65934,-93.70913,61.0,69.99857142857142,1.0
14407,27.8303298607441,34.73633,-98.38492,0.0,69.44142857142857,1.0
14409,8.07770019252311,34.89744,-98.18103,0.0,69.15857142857143,1.0
14411,17.270331687917,40.70489,-104.5084,0.0,66.91,2.0
14413,11608.6989121338,47.28637,-110.15795,109.0,50.99,1.0
14414,4.81889668284127,35.17791,-83.42858,74.0,67.78571428571429,1.0
14419,152.207945224894,36.67936,-96.47469,0.0,73.28857142857143,1.0
14422,26.2266309675819,36.64149,-96.354,0.0,70.58571428571429,1.0
14424,388.840388547137,44.42872,-121.6837,253.0,68.57142857142857,1.0
14430,57.9011418286704,43.76179,-103.4482,8.0,69.15230769230769,1.0
14431,641.367626497483,48.45988,-114.6254,335.0,54.86,3.0
14441,33.8722744338557,40.68727,-104.4906,0.0,63.78285714285715,1.0
14442,2.23563789796255,34.8225,-83.349722,23.0,64.00714285714285,1.0
14460,1.3885227436454,44.11805,-100.3365,0.0,55.68142857142857,2.0
14461,115.291119630754,36.39438,-96.49382,0.0,71.20285714285714,1.0
14464,169.559787521187,36.27605,-96.3727,0.0,71.78142857142858,1.0
14466,31.1493421336201,36.50079,-96.05772,6.0,74.00857142857144,1.0
14470,170.411712791858,36.52494,-96.05791,6.0,74.00857142857144,1.0
14473,38.4064030038009,36.73466,-96.29631,0.0,73.28857142857143,1.0
14475,7.14800126951384,36.4641,-96.39719,0.0,73.28857142857143,1.0
14476,1.21941608699857,36.42661,-96.33437,0.0,73.28857142857143,1.0
14479,15.380210591447,48.63608,-114.7307,1347.0,52.425714285714285,3.0
14480,1.08867037531188,36.05629,-98.62299,10.0,90.43571428571428,9.0
14483,78.3138931070438,33.34611,-79.88361,168.0,74.28714285714285,3.0
14495,42.8075291636779,45.62949,-121.2319,54.0,73.41,4.0
14496,14.4059760193802,45.65992,-121.2147,51.0,65.43571428571428,1.0
14499,48.4959411886818,45.66386,-120.9472,44.0,66.93714285714286,2.0
14502,5.23654171855494,45.70266,-121.4771,447.0,65.77285714285713,3.0
14505,1.23071627419406,45.6028,-121.5273,0.0,85.13857142857144,3.0
14508,41.6319872448249,34.86822,-93.18335,419.0,72.57857142857144,1.0
14509,8.70240808217429,34.71347,-93.2151,56.0,69.17571428571429,1.0
14516,270.86322447385,45.65749,-120.9654,44.0,68.51,2.0
14522,1.34995045463842,36.54913,-96.29134,16.0,73.91857142857144,1.0
14523,14.5524065202436,36.78383,-96.22242,13.0,73.91857142857144,1.0
14524,1357.31123210168,36.72605,-96.16187,13.0,73.91857142857144,1.0
14525,129.411728231445,36.44049,-96.14465,51.0,71.20285714285714,1.0
14527,185.795093208624,36.68077,-96.48853,23.0,73.91857142857144,1.0
14528,7.84222076820492,36.28383,-96.40326,0.0,71.78142857142858,1.0
14529,34.5665742761454,36.74973,-96.32425,13.0,73.91857142857144,1.0
14530,62.1036563503545,36.58855,-96.30576,16.0,73.91857142857144,1.0
14531,21.0721387021781,36.23857,-96.313,0.0,71.78142857142858,1.0
14532,20.1772300325867,36.61337,-96.45458,13.0,73.91857142857144,1.0
14533,23.2795784212429,36.74913,-96.40611,92.0,72.33714285714287,1.0
14534,504.024845304971,36.4486,-96.55541,0.0,73.63142857142859,1.0
14535,22.9413273430347,36.66597,-96.43018,13.0,73.91857142857144,1.0
14536,9.50269679834062,36.67922,-96.30497,13.0,73.91857142857144,1.0
